workload	approachwithdrawal	engagement	arousal	Marker
7.4573e-01	-7.1945e-02	-7.6539e-01	1.6922e+00	0.0000e+00
7.4268e-01	-7.0921e-02	-7.7191e-01	1.6918e+00	0.0000e+00
7.3304e-01	-7.2030e-02	-7.7547e-01	1.6910e+00	0.0000e+00
7.1853e-01	-7.5386e-02	-7.7521e-01	1.6894e+00	0.0000e+00
7.0352e-01	-7.9880e-02	-7.7096e-01	1.6872e+00	0.0000e+00
6.9234e-01	-8.2827e-02	-7.6446e-01	1.6855e+00	0.0000e+00
6.8561e-01	-8.2648e-02	-7.5907e-01	1.6847e+00	0.0000e+00
6.8176e-01	-7.9790e-02	-7.5621e-01	1.6843e+00	0.0000e+00
6.8017e-01	-7.5454e-02	-7.5398e-01	1.6849e+00	0.0000e+00
6.8083e-01	-7.0141e-02	-7.4955e-01	1.6878e+00	0.0000e+00
6.8289e-01	-6.6120e-02	-7.4308e-01	1.6976e+00	0.0000e+00
6.8658e-01	-6.3748e-02	-7.3635e-01	1.7122e+00	0.0000e+00
6.9010e-01	-6.2382e-02	-7.3101e-01	1.7359e+00	0.0000e+00
6.9231e-01	-6.3068e-02	-7.2738e-01	1.7657e+00	0.0000e+00
6.9378e-01	-6.3530e-02	-7.2352e-01	1.8033e+00	0.0000e+00
6.9500e-01	-6.3023e-02	-7.1786e-01	1.8566e+00	0.0000e+00
6.9527e-01	-6.1161e-02	-7.0987e-01	1.8941e+00	0.0000e+00
6.9445e-01	-5.7745e-02	-6.9984e-01	1.9254e+00	0.0000e+00
6.9371e-01	-5.4976e-02	-6.8883e-01	1.9543e+00	0.0000e+00
6.9526e-01	-5.2771e-02	-6.7918e-01	1.9667e+00	0.0000e+00
6.9770e-01	-5.1804e-02	-6.7258e-01	1.9714e+00	0.0000e+00
6.9674e-01	-5.3668e-02	-6.6838e-01	1.9708e+00	0.0000e+00
6.9260e-01	-5.8377e-02	-6.6389e-01	1.9651e+00	0.0000e+00
6.8783e-01	-6.5141e-02	-6.5818e-01	1.9593e+00	0.0000e+00
6.8068e-01	-7.0267e-02	-6.5212e-01	1.9531e+00	0.0000e+00
6.7601e-01	-7.5497e-02	-6.4679e-01	1.9450e+00	0.0000e+00
6.7278e-01	-7.9927e-02	-6.4299e-01	1.9396e+00	0.0000e+00
6.7106e-01	-8.3198e-02	-6.4168e-01	1.9353e+00	0.0000e+00
6.7089e-01	-8.3997e-02	-6.4244e-01	1.9316e+00	0.0000e+00
6.7074e-01	-8.0226e-02	-6.4290e-01	1.9287e+00	0.0000e+00
6.6880e-01	-6.9900e-02	-6.4033e-01	1.9252e+00	0.0000e+00
6.6421e-01	-5.4117e-02	-6.3411e-01	1.9227e+00	0.0000e+00
6.5809e-01	-3.6211e-02	-6.2662e-01	1.9202e+00	0.0000e+00
6.5337e-01	-1.9840e-02	-6.2150e-01	1.9177e+00	0.0000e+00
6.5895e-01	-1.0381e-02	-6.2146e-01	1.9145e+00	0.0000e+00
6.7040e-01	-7.0222e-03	-6.2288e-01	1.9111e+00	0.0000e+00
6.8366e-01	-5.9831e-03	-6.2412e-01	1.9101e+00	0.0000e+00
6.9617e-01	-2.6955e-03	-6.2491e-01	1.9100e+00	0.0000e+00
7.0627e-01	1.4417e-03	-6.2591e-01	1.9097e+00	0.0000e+00
7.1429e-01	2.1599e-03	-6.2668e-01	1.9089e+00	0.0000e+00
7.2178e-01	6.6935e-04	-6.2552e-01	1.9074e+00	0.0000e+00
7.3011e-01	-7.6173e-04	-6.2067e-01	1.9044e+00	0.0000e+00
7.3907e-01	-1.0654e-03	-6.1256e-01	1.9019e+00	0.0000e+00
7.4645e-01	-1.3479e-03	-6.0215e-01	1.8995e+00	0.0000e+00
7.5104e-01	-1.4087e-03	-5.9012e-01	1.8973e+00	0.0000e+00
7.5302e-01	-2.3125e-03	-5.7579e-01	1.8952e+00	0.0000e+00
7.5337e-01	-5.6733e-03	-5.6029e-01	1.8926e+00	0.0000e+00
7.5225e-01	-1.0467e-02	-5.4551e-01	1.8900e+00	0.0000e+00
7.4907e-01	-1.5185e-02	-5.3247e-01	1.8877e+00	0.0000e+00
7.4355e-01	-1.8522e-02	-5.2187e-01	1.8860e+00	0.0000e+00
7.3713e-01	-2.1187e-02	-5.1409e-01	1.8845e+00	0.0000e+00
7.3130e-01	-2.3872e-02	-5.0945e-01	1.8824e+00	0.0000e+00
7.2655e-01	-2.4709e-02	-5.0635e-01	1.8803e+00	0.0000e+00
7.2388e-01	-2.3506e-02	-5.0303e-01	1.8788e+00	0.0000e+00
7.2211e-01	-2.1147e-02	-4.9929e-01	1.8774e+00	0.0000e+00
7.2006e-01	-2.1319e-02	-4.9494e-01	1.8757e+00	0.0000e+00
7.2206e-01	-2.8875e-02	-4.9458e-01	1.8739e+00	0.0000e+00
7.3187e-01	-4.4494e-02	-5.0654e-01	1.8720e+00	0.0000e+00
7.4986e-01	-6.4625e-02	-5.3326e-01	1.8706e+00	0.0000e+00
7.7396e-01	-8.4560e-02	-5.7015e-01	1.8694e+00	0.0000e+00
7.9718e-01	-9.9974e-02	-6.0751e-01	1.8679e+00	0.0000e+00
8.1368e-01	-1.1038e-01	-6.3564e-01	1.8662e+00	0.0000e+00
8.2461e-01	-1.1555e-01	-6.5002e-01	1.8647e+00	0.0000e+00
8.3404e-01	-1.1694e-01	-6.5214e-01	1.8634e+00	0.0000e+00
8.4230e-01	-1.1783e-01	-6.4920e-01	1.8617e+00	0.0000e+00
8.4855e-01	-1.1935e-01	-6.4505e-01	1.8603e+00	0.0000e+00
8.5423e-01	-1.2140e-01	-6.4056e-01	1.8589e+00	0.0000e+00
8.6046e-01	-1.2352e-01	-6.3600e-01	1.8575e+00	0.0000e+00
8.6836e-01	-1.2421e-01	-6.3191e-01	1.8563e+00	0.0000e+00
8.7705e-01	-1.2468e-01	-6.2929e-01	1.8547e+00	0.0000e+00
8.8631e-01	-1.2649e-01	-6.2910e-01	1.8535e+00	0.0000e+00
8.9582e-01	-1.2837e-01	-6.3063e-01	1.8523e+00	0.0000e+00
9.0354e-01	-1.2787e-01	-6.3168e-01	1.8512e+00	0.0000e+00
9.0782e-01	-1.2513e-01	-6.3060e-01	1.8502e+00	0.0000e+00
9.0757e-01	-1.2303e-01	-6.2819e-01	1.8491e+00	0.0000e+00
9.0471e-01	-1.2070e-01	-6.2378e-01	1.8487e+00	0.0000e+00
9.0036e-01	-1.1784e-01	-6.1826e-01	1.8489e+00	0.0000e+00
8.9600e-01	-1.1478e-01	-6.1208e-01	1.8493e+00	0.0000e+00
8.9229e-01	-1.1091e-01	-6.0493e-01	1.8501e+00	0.0000e+00
8.8925e-01	-1.0630e-01	-5.9690e-01	1.8512e+00	0.0000e+00
8.8698e-01	-1.0163e-01	-5.8876e-01	1.8518e+00	0.0000e+00
8.8514e-01	-9.6955e-02	-5.8153e-01	1.8520e+00	0.0000e+00
8.8365e-01	-9.3107e-02	-5.7594e-01	1.8514e+00	0.0000e+00
8.8356e-01	-9.0275e-02	-5.7319e-01	1.8498e+00	0.0000e+00
8.8626e-01	-8.8729e-02	-5.7234e-01	1.8470e+00	0.0000e+00
8.9268e-01	-9.0096e-02	-5.7644e-01	1.8441e+00	0.0000e+00
9.0363e-01	-9.5196e-02	-5.8247e-01	1.8414e+00	0.0000e+00
9.1837e-01	-1.0324e-01	-5.8754e-01	1.8401e+00	0.0000e+00
9.3480e-01	-1.1077e-01	-5.9096e-01	1.8374e+00	0.0000e+00
9.4857e-01	-1.1432e-01	-5.9296e-01	1.8335e+00	0.0000e+00
9.5752e-01	-1.1312e-01	-5.9425e-01	1.8274e+00	0.0000e+00
9.6259e-01	-1.0916e-01	-5.9595e-01	1.8181e+00	0.0000e+00
9.6488e-01	-1.0523e-01	-5.9781e-01	1.8092e+00	0.0000e+00
9.6704e-01	-1.0107e-01	-5.9880e-01	1.7962e+00	0.0000e+00
9.7219e-01	-9.5621e-02	-6.0061e-01	1.7807e+00	0.0000e+00
9.8064e-01	-8.9151e-02	-6.0301e-01	1.7660e+00	0.0000e+00
9.9037e-01	-8.3321e-02	-6.0500e-01	1.7568e+00	0.0000e+00
1.0013e+00	-8.1030e-02	-6.0712e-01	1.7545e+00	0.0000e+00
1.0145e+00	-8.1727e-02	-6.1005e-01	1.7557e+00	0.0000e+00
1.0288e+00	-8.3531e-02	-6.1344e-01	1.7587e+00	0.0000e+00
1.0412e+00	-8.4299e-02	-6.1610e-01	1.7627e+00	0.0000e+00
1.0508e+00	-8.3492e-02	-6.1750e-01	1.7668e+00	0.0000e+00
1.0592e+00	-8.1324e-02	-6.1894e-01	1.7710e+00	0.0000e+00
1.0676e+00	-7.9400e-02	-6.2148e-01	1.7734e+00	0.0000e+00
1.0744e+00	-7.8464e-02	-6.2433e-01	1.7759e+00	0.0000e+00
1.0770e+00	-7.7149e-02	-6.2557e-01	1.7782e+00	0.0000e+00
1.0712e+00	-7.2336e-02	-6.2024e-01	1.7802e+00	0.0000e+00
1.0570e+00	-6.3845e-02	-6.0445e-01	1.7821e+00	0.0000e+00
1.0374e+00	-5.2737e-02	-5.8022e-01	1.7837e+00	0.0000e+00
1.0165e+00	-4.0940e-02	-5.5402e-01	1.7856e+00	0.0000e+00
1.0000e+00	-3.2136e-02	-5.3252e-01	1.7875e+00	0.0000e+00
9.9234e-01	-2.8659e-02	-5.2148e-01	1.7893e+00	0.0000e+00
9.9468e-01	-2.9888e-02	-5.2103e-01	1.7919e+00	0.0000e+00
1.0042e+00	-3.3418e-02	-5.2704e-01	1.7937e+00	0.0000e+00
1.0177e+00	-3.6376e-02	-5.3229e-01	1.7949e+00	0.0000e+00
1.0313e+00	-3.8355e-02	-5.3484e-01	1.7954e+00	0.0000e+00
1.0424e+00	-4.0549e-02	-5.3641e-01	1.7959e+00	0.0000e+00
1.0505e+00	-4.2837e-02	-5.3990e-01	1.7969e+00	0.0000e+00
1.0558e+00	-4.4926e-02	-5.4478e-01	1.7977e+00	0.0000e+00
1.0589e+00	-4.8199e-02	-5.4909e-01	1.7990e+00	0.0000e+00
1.0597e+00	-5.3588e-02	-5.5171e-01	1.8010e+00	0.0000e+00
1.0586e+00	-5.9233e-02	-5.5176e-01	1.8040e+00	0.0000e+00
1.0561e+00	-6.1390e-02	-5.5066e-01	1.8087e+00	0.0000e+00
1.0541e+00	-5.8042e-02	-5.5134e-01	1.8122e+00	0.0000e+00
1.0551e+00	-5.1902e-02	-5.5432e-01	1.8159e+00	0.0000e+00
1.0587e+00	-4.5753e-02	-5.5907e-01	1.8205e+00	0.0000e+00
1.0632e+00	-4.2569e-02	-5.6401e-01	1.8287e+00	0.0000e+00
1.0704e+00	-4.3781e-02	-5.6845e-01	1.8394e+00	0.0000e+00
1.0775e+00	-4.5935e-02	-5.7425e-01	1.8449e+00	0.0000e+00
1.0845e+00	-4.9062e-02	-5.8146e-01	1.8474e+00	0.0000e+00
1.0910e+00	-5.2593e-02	-5.8943e-01	1.8478e+00	0.0000e+00
1.1050e+00	-5.5804e-02	-6.0126e-01	1.8463e+00	0.0000e+00
1.1202e+00	-5.8534e-02	-6.1501e-01	1.8427e+00	0.0000e+00
1.1318e+00	-6.0449e-02	-6.2777e-01	1.8396e+00	0.0000e+00
1.1368e+00	-6.2766e-02	-6.3920e-01	1.8365e+00	0.0000e+00
1.1347e+00	-6.3668e-02	-6.4972e-01	1.8334e+00	0.0000e+00
1.1270e+00	-6.2538e-02	-6.6025e-01	1.8306e+00	0.0000e+00
1.1144e+00	-5.9792e-02	-6.7015e-01	1.8275e+00	0.0000e+00
1.1007e+00	-5.7529e-02	-6.7945e-01	1.8256e+00	0.0000e+00
1.0907e+00	-5.7616e-02	-6.8959e-01	1.8243e+00	0.0000e+00
1.0857e+00	-6.1003e-02	-6.9953e-01	1.8235e+00	0.0000e+00
1.0827e+00	-6.6600e-02	-7.0704e-01	1.8233e+00	0.0000e+00
1.0786e+00	-7.2256e-02	-7.1134e-01	1.8237e+00	0.0000e+00
1.0741e+00	-7.6913e-02	-7.1338e-01	1.8241e+00	0.0000e+00
1.0712e+00	-8.0890e-02	-7.1274e-01	1.8248e+00	0.0000e+00
1.0704e+00	-8.4928e-02	-7.1072e-01	1.8254e+00	0.0000e+00
1.0710e+00	-8.8357e-02	-7.0838e-01	1.8259e+00	0.0000e+00
1.0705e+00	-8.9314e-02	-7.0520e-01	1.8271e+00	0.0000e+00
1.0684e+00	-8.7365e-02	-7.0176e-01	1.8282e+00	0.0000e+00
1.0674e+00	-8.3072e-02	-6.9853e-01	1.8297e+00	0.0000e+00
1.0699e+00	-7.8832e-02	-6.9580e-01	1.8308e+00	0.0000e+00
1.0745e+00	-7.6002e-02	-6.9390e-01	1.8315e+00	0.0000e+00
1.0778e+00	-7.5737e-02	-6.9282e-01	1.8317e+00	0.0000e+00
1.0792e+00	-7.6382e-02	-6.9189e-01	1.8315e+00	0.0000e+00
1.0803e+00	-7.6498e-02	-6.9112e-01	1.8319e+00	0.0000e+00
1.0843e+00	-7.5851e-02	-6.9129e-01	1.8331e+00	0.0000e+00
1.0905e+00	-7.4176e-02	-6.9245e-01	1.8350e+00	0.0000e+00
1.0965e+00	-7.0572e-02	-6.9314e-01	1.8381e+00	0.0000e+00
1.1004e+00	-6.7119e-02	-6.9196e-01	1.8410e+00	0.0000e+00
1.1030e+00	-6.5647e-02	-6.8701e-01	1.8457e+00	0.0000e+00
1.1052e+00	-6.4708e-02	-6.7812e-01	1.8508e+00	0.0000e+00
1.1085e+00	-6.1430e-02	-6.6627e-01	1.8548e+00	0.0000e+00
1.1103e+00	-5.7398e-02	-6.5427e-01	1.8586e+00	0.0000e+00
1.1088e+00	-5.3762e-02	-6.4479e-01	1.8619e+00	0.0000e+00
1.1044e+00	-5.2023e-02	-6.3865e-01	1.8649e+00	0.0000e+00
1.0976e+00	-5.2359e-02	-6.3507e-01	1.8659e+00	0.0000e+00
1.0894e+00	-5.4113e-02	-6.3327e-01	1.8658e+00	0.0000e+00
1.0804e+00	-5.6507e-02	-6.3171e-01	1.8653e+00	0.0000e+00
1.0707e+00	-5.8248e-02	-6.3079e-01	1.8649e+00	0.0000e+00
1.0610e+00	-5.6421e-02	-6.3071e-01	1.8640e+00	0.0000e+00
1.0530e+00	-4.9639e-02	-6.2976e-01	1.8629e+00	0.0000e+00
1.0458e+00	-4.0425e-02	-6.2766e-01	1.8616e+00	0.0000e+00
1.0383e+00	-3.3934e-02	-6.2434e-01	1.8597e+00	0.0000e+00
1.0296e+00	-3.3887e-02	-6.1890e-01	1.8582e+00	0.0000e+00
1.0201e+00	-3.7983e-02	-6.1216e-01	1.8569e+00	0.0000e+00
1.0107e+00	-4.2466e-02	-6.0588e-01	1.8555e+00	0.0000e+00
1.0017e+00	-4.5093e-02	-6.0103e-01	1.8544e+00	0.0000e+00
9.9077e-01	-4.3617e-02	-5.9674e-01	1.8533e+00	0.0000e+00
9.8026e-01	-4.2257e-02	-5.9217e-01	1.8521e+00	0.0000e+00
9.7039e-01	-4.1425e-02	-5.8879e-01	1.8513e+00	0.0000e+00
9.6080e-01	-4.0721e-02	-5.8771e-01	1.8513e+00	0.0000e+00
9.4165e-01	-3.9389e-02	-5.8429e-01	1.8519e+00	0.0000e+00
9.2096e-01	-3.6950e-02	-5.7777e-01	1.8530e+00	0.0000e+00
9.0216e-01	-3.4520e-02	-5.6815e-01	1.8551e+00	0.0000e+00
8.8703e-01	-3.0899e-02	-5.5477e-01	1.8581e+00	0.0000e+00
8.7412e-01	-2.7537e-02	-5.3787e-01	1.8620e+00	0.0000e+00
8.6090e-01	-2.3708e-02	-5.1974e-01	1.8668e+00	0.0000e+00
8.4813e-01	-1.8555e-02	-5.0247e-01	1.8695e+00	0.0000e+00
8.3588e-01	-1.3189e-02	-4.8597e-01	1.8711e+00	0.0000e+00
8.2439e-01	-7.9543e-03	-4.6876e-01	1.8720e+00	0.0000e+00
8.1832e-01	-3.3998e-03	-4.5621e-01	1.8727e+00	0.0000e+00
8.1393e-01	6.7709e-04	-4.4586e-01	1.8745e+00	0.0000e+00
8.1342e-01	3.7668e-03	-4.3915e-01	1.8775e+00	0.0000e+00
8.1587e-01	5.1124e-03	-4.3629e-01	1.8829e+00	0.0000e+00
8.1728e-01	4.4592e-03	-4.3660e-01	1.8887e+00	0.0000e+00
8.1624e-01	3.6544e-03	-4.3866e-01	1.8938e+00	0.0000e+00
8.1281e-01	4.0981e-03	-4.4127e-01	1.8986e+00	0.0000e+00
8.0857e-01	5.5467e-03	-4.4388e-01	1.9006e+00	0.0000e+00
8.0309e-01	6.3203e-03	-4.4544e-01	1.9009e+00	0.0000e+00
7.9492e-01	5.1907e-03	-4.4611e-01	1.9002e+00	0.0000e+00
7.8438e-01	2.9414e-03	-4.4634e-01	1.8988e+00	0.0000e+00
7.7962e-01	-5.0268e-04	-4.6295e-01	1.8962e+00	0.0000e+00
7.8174e-01	-4.6885e-03	-4.7987e-01	1.8942e+00	0.0000e+00
7.8986e-01	-6.5447e-03	-4.9336e-01	1.8918e+00	0.0000e+00
8.0317e-01	-5.8174e-03	-5.0183e-01	1.8896e+00	0.0000e+00
8.1862e-01	-3.2886e-03	-5.0808e-01	1.8885e+00	0.0000e+00
8.3363e-01	-2.2340e-03	-5.1661e-01	1.8872e+00	0.0000e+00
8.4653e-01	-3.8945e-03	-5.2500e-01	1.8863e+00	0.0000e+00
8.5592e-01	-5.2936e-03	-5.2989e-01	1.8856e+00	0.0000e+00
8.6067e-01	-4.2863e-03	-5.3073e-01	1.8849e+00	0.0000e+00
8.6110e-01	-6.5487e-04	-5.3066e-01	1.8843e+00	0.0000e+00
8.5539e-01	3.3859e-03	-5.3142e-01	1.8834e+00	0.0000e+00
8.4380e-01	7.5618e-03	-5.3251e-01	1.8830e+00	0.0000e+00
8.2991e-01	1.0231e-02	-5.3408e-01	1.8828e+00	0.0000e+00
8.1631e-01	1.1417e-02	-5.3683e-01	1.8826e+00	0.0000e+00
8.0522e-01	1.2440e-02	-5.3957e-01	1.8825e+00	0.0000e+00
7.9631e-01	1.4410e-02	-5.4024e-01	1.8824e+00	0.0000e+00
7.8890e-01	1.5741e-02	-5.3814e-01	1.8824e+00	0.0000e+00
7.8325e-01	1.6290e-02	-5.3387e-01	1.8823e+00	0.0000e+00
7.7876e-01	1.6269e-02	-5.2995e-01	1.8822e+00	0.0000e+00
7.7449e-01	1.5954e-02	-5.2842e-01	1.8826e+00	0.0000e+00
7.7111e-01	1.5092e-02	-5.2889e-01	1.8849e+00	0.0000e+00
7.6945e-01	1.3198e-02	-5.3037e-01	1.8886e+00	0.0000e+00
7.6980e-01	1.0868e-02	-5.3181e-01	1.8962e+00	0.0000e+00
7.7159e-01	9.0619e-03	-5.3213e-01	1.9082e+00	0.0000e+00
7.7573e-01	7.4831e-03	-5.3154e-01	1.9248e+00	0.0000e+00
7.8369e-01	8.4474e-03	-5.3200e-01	1.9508e+00	0.0000e+00
7.9534e-01	1.2732e-02	-5.3433e-01	1.9732e+00	0.0000e+00
8.0817e-01	1.9531e-02	-5.3769e-01	1.9965e+00	0.0000e+00
8.2004e-01	2.6568e-02	-5.3886e-01	2.0165e+00	0.0000e+00
8.3007e-01	3.0364e-02	-5.3570e-01	2.0298e+00	0.0000e+00
8.3746e-01	3.0638e-02	-5.2936e-01	2.0383e+00	0.0000e+00
8.4221e-01	2.9372e-02	-5.2263e-01	2.0391e+00	0.0000e+00
8.4485e-01	2.7941e-02	-5.1802e-01	2.0361e+00	0.0000e+00
8.4432e-01	2.6856e-02	-5.1653e-01	2.0291e+00	0.0000e+00
8.4230e-01	2.7583e-02	-5.1812e-01	2.0207e+00	0.0000e+00
8.4477e-01	2.9187e-02	-5.2148e-01	2.0144e+00	0.0000e+00
8.5452e-01	2.8650e-02	-5.2825e-01	2.0088e+00	0.0000e+00
8.7064e-01	2.6498e-02	-5.3899e-01	2.0023e+00	0.0000e+00
8.8865e-01	2.3722e-02	-5.5267e-01	1.9980e+00	0.0000e+00
8.9643e-01	2.0856e-02	-5.5875e-01	1.9943e+00	0.0000e+00
8.9920e-01	1.7520e-02	-5.6334e-01	1.9908e+00	0.0000e+00
8.9781e-01	1.2997e-02	-5.6577e-01	1.9879e+00	0.0000e+00
8.9473e-01	7.7153e-03	-5.6762e-01	1.9843e+00	0.0000e+00
8.9160e-01	3.3195e-03	-5.6872e-01	1.9816e+00	0.0000e+00
8.8791e-01	2.0535e-04	-5.6809e-01	1.9790e+00	0.0000e+00
8.8374e-01	-1.8320e-03	-5.6494e-01	1.9763e+00	0.0000e+00
8.8033e-01	-3.6127e-03	-5.5968e-01	1.9738e+00	0.0000e+00
8.7795e-01	-5.2431e-03	-5.5406e-01	1.9709e+00	0.0000e+00
8.7554e-01	-5.6735e-03	-5.4911e-01	1.9689e+00	0.0000e+00
8.7209e-01	-4.1729e-03	-5.4447e-01	1.9670e+00	0.0000e+00
8.6499e-01	-1.0022e-03	-5.2841e-01	1.9643e+00	0.0000e+00
8.5396e-01	3.0559e-03	-5.1057e-01	1.9620e+00	0.0000e+00
8.4030e-01	3.7770e-03	-4.9460e-01	1.9605e+00	0.0000e+00
8.2453e-01	9.1640e-04	-4.8362e-01	1.9595e+00	0.0000e+00
8.0769e-01	-2.3626e-03	-4.7806e-01	1.9581e+00	0.0000e+00
7.9495e-01	-3.5662e-03	-4.7546e-01	1.9562e+00	0.0000e+00
7.9095e-01	-3.9099e-03	-4.7605e-01	1.9547e+00	0.0000e+00
7.9547e-01	-5.3324e-03	-4.7990e-01	1.9532e+00	0.0000e+00
8.0497e-01	-7.7929e-03	-4.8578e-01	1.9517e+00	0.0000e+00
8.0254e-01	-8.5021e-03	-4.8769e-01	1.9502e+00	0.0000e+00
8.0090e-01	-9.8126e-03	-4.8834e-01	1.9481e+00	0.0000e+00
8.0011e-01	-1.1078e-02	-4.8781e-01	1.9464e+00	0.0000e+00
7.9960e-01	-1.0885e-02	-4.8646e-01	1.9449e+00	0.0000e+00
8.0004e-01	-8.7583e-03	-4.8525e-01	1.9436e+00	0.0000e+00
8.0174e-01	-5.4211e-03	-4.8522e-01	1.9428e+00	0.0000e+00
8.0498e-01	-1.4618e-03	-4.8631e-01	1.9424e+00	0.0000e+00
8.0942e-01	2.8233e-03	-4.8798e-01	1.9424e+00	0.0000e+00
8.1396e-01	5.5571e-03	-4.9009e-01	1.9425e+00	0.0000e+00
8.1811e-01	5.9077e-03	-4.9134e-01	1.9427e+00	0.0000e+00
8.3313e-01	4.7213e-03	-4.9276e-01	1.9426e+00	0.0000e+00
8.4745e-01	1.4424e-03	-4.9357e-01	1.9414e+00	0.0000e+00
8.5940e-01	-1.4140e-03	-4.9323e-01	1.9400e+00	0.0000e+00
8.6827e-01	-3.4587e-03	-4.9157e-01	1.9385e+00	0.0000e+00
8.7360e-01	-5.1334e-03	-4.9057e-01	1.9370e+00	0.0000e+00
8.7435e-01	-7.8512e-03	-4.9060e-01	1.9348e+00	0.0000e+00
8.7121e-01	-1.2597e-02	-4.9088e-01	1.9329e+00	0.0000e+00
8.6364e-01	-1.8842e-02	-4.9157e-01	1.9323e+00	0.0000e+00
8.5205e-01	-2.4635e-02	-4.9269e-01	1.9330e+00	0.0000e+00
8.3831e-01	-2.8208e-02	-4.9361e-01	1.9346e+00	0.0000e+00
8.2530e-01	-2.8403e-02	-4.9332e-01	1.9376e+00	0.0000e+00
8.1630e-01	-2.6571e-02	-4.9156e-01	1.9415e+00	0.0000e+00
8.1324e-01	-2.6331e-02	-4.9070e-01	1.9456e+00	0.0000e+00
8.1599e-01	-2.7951e-02	-4.9190e-01	1.9499e+00	0.0000e+00
8.2309e-01	-3.0780e-02	-4.9525e-01	1.9517e+00	0.0000e+00
8.3019e-01	-3.3799e-02	-4.9957e-01	1.9522e+00	0.0000e+00
8.3416e-01	-3.6025e-02	-5.0336e-01	1.9519e+00	0.0000e+00
8.3530e-01	-3.7114e-02	-5.0710e-01	1.9508e+00	0.0000e+00
8.3501e-01	-3.6813e-02	-5.1287e-01	1.9493e+00	0.0000e+00
8.3535e-01	-3.5466e-02	-5.1977e-01	1.9483e+00	0.0000e+00
8.3801e-01	-3.4068e-02	-5.2638e-01	1.9474e+00	0.0000e+00
8.4510e-01	-3.1663e-02	-5.3244e-01	1.9467e+00	0.0000e+00
8.5813e-01	-2.6268e-02	-5.4056e-01	1.9470e+00	0.0000e+00
8.7503e-01	-1.8697e-02	-5.5230e-01	1.9500e+00	0.0000e+00
8.9268e-01	-1.0830e-02	-5.6786e-01	1.9556e+00	0.0000e+00
9.0975e-01	-4.8741e-03	-5.8565e-01	1.9621e+00	0.0000e+00
9.2427e-01	-1.4118e-03	-6.0369e-01	1.9678e+00	0.0000e+00
9.3408e-01	2.5078e-04	-6.2129e-01	1.9717e+00	0.0000e+00
9.3944e-01	5.1205e-04	-6.3748e-01	1.9741e+00	0.0000e+00
9.4485e-01	-1.7296e-03	-6.5384e-01	1.9740e+00	0.0000e+00
9.5446e-01	-7.9786e-03	-6.7309e-01	1.9725e+00	0.0000e+00
9.6889e-01	-1.5779e-02	-6.9436e-01	1.9703e+00	0.0000e+00
9.8871e-01	-2.0811e-02	-7.1425e-01	1.9678e+00	0.0000e+00
1.0130e+00	-2.0033e-02	-7.2908e-01	1.9645e+00	0.0000e+00
1.0378e+00	-1.5430e-02	-7.3746e-01	1.9622e+00	0.0000e+00
1.0572e+00	-1.3838e-02	-7.4016e-01	1.9598e+00	0.0000e+00
1.0650e+00	-1.6372e-02	-7.3787e-01	1.9575e+00	0.0000e+00
1.0577e+00	-1.8850e-02	-7.3235e-01	1.9555e+00	0.0000e+00
1.0395e+00	-1.9317e-02	-7.2512e-01	1.9531e+00	0.0000e+00
1.0186e+00	-1.8477e-02	-7.1884e-01	1.9513e+00	0.0000e+00
1.0088e+00	-2.0181e-02	-7.1329e-01	1.9498e+00	0.0000e+00
9.9963e-01	-2.1732e-02	-7.0926e-01	1.9479e+00	0.0000e+00
9.9140e-01	-2.3015e-02	-7.0568e-01	1.9459e+00	0.0000e+00
9.8396e-01	-2.4006e-02	-7.0114e-01	1.9445e+00	0.0000e+00
9.7707e-01	-2.4835e-02	-6.9588e-01	1.9431e+00	0.0000e+00
9.7085e-01	-2.5487e-02	-6.9134e-01	1.9416e+00	0.0000e+00
9.6523e-01	-2.5415e-02	-6.8682e-01	1.9407e+00	0.0000e+00
9.5956e-01	-2.4412e-02	-6.8170e-01	1.9394e+00	0.0000e+00
9.5366e-01	-2.2766e-02	-6.7634e-01	1.9379e+00	0.0000e+00
9.4720e-01	-2.1364e-02	-6.7079e-01	1.9362e+00	0.0000e+00
9.3423e-01	-2.1896e-02	-6.6707e-01	1.9347e+00	0.0000e+00
9.2261e-01	-2.2118e-02	-6.6312e-01	1.9337e+00	0.0000e+00
9.1380e-01	-2.1835e-02	-6.6073e-01	1.9324e+00	0.0000e+00
9.0731e-01	-2.0561e-02	-6.6052e-01	1.9310e+00	0.0000e+00
9.0165e-01	-1.8668e-02	-6.6063e-01	1.9298e+00	0.0000e+00
8.9659e-01	-1.6208e-02	-6.5906e-01	1.9282e+00	0.0000e+00
8.9224e-01	-1.4766e-02	-6.5521e-01	1.9271e+00	0.0000e+00
8.8939e-01	-1.4808e-02	-6.4977e-01	1.9261e+00	0.0000e+00
8.8835e-01	-1.6142e-02	-6.4351e-01	1.9249e+00	0.0000e+00
8.8905e-01	-1.7814e-02	-6.3786e-01	1.9236e+00	0.0000e+00
8.9118e-01	-1.9610e-02	-6.3440e-01	1.9227e+00	0.0000e+00
8.9303e-01	-2.1827e-02	-6.3337e-01	1.9216e+00	0.0000e+00
8.9306e-01	-2.3428e-02	-6.3278e-01	1.9203e+00	0.0000e+00
8.9070e-01	-2.4561e-02	-6.3097e-01	1.9194e+00	0.0000e+00
